generation, id, fitness, candidate
0, 86, 1.37920871796, 336.45367255000065 0.8056447229300685 0.013950823198545115 37.56542001105042
0, 87, 1.3885694101, 138.2953896446439 1.1569211175867558 0.03514148483757839 18.123360380593184
0, 88, 1.4003897731, 169.74863743727332 0.6546545992171391 0.09171482827291234 11.608119652179896
0, 89, 1.40504544109, 282.64245747787345 0.8961341051266237 0.07812887506855339 27.844895576548232
0, 90, 1.40559762426, 168.94963520701373 1.2023882904211471 0.019184982301270737 23.897070108225467
0, 91, 1.41282746889, 194.82869246841426 0.4555336483533574 0.06793694796532532 30.233877431911893
0, 92, 1.4191432997, 119.7822169266545 0.9201016055051666 0.03742264727920228 17.807703705204702
0, 93, 1.42731245218, 179.2920741686781 1.9809950490809467 0.016850101038840947 10.900617306876406
0, 94, 1.44268689657, 173.40466820626847 0.9767569244212354 0.01545346970264655 28.507719541385182
0, 95, 1.44727861168, 228.20145404127982 0.9176778848603971 0.006805230266693063 33.50125904465012
0, 96, 1.45889494501, 189.46693824108368 1.3446321164047466 0.03984585041409742 20.82931879160155
0, 97, 1.47079344471, 119.33620329049677 1.0888320597042216 0.05898546309501621 16.409272198716025
0, 98, 1.49657107997, 159.05773892208248 0.8166101063497134 0.07559046553694262 24.792008978288465
0, 99, 1.50846551666, 235.94042474395928 0.5813985955047594 0.054647516232294836 33.46069037855339
0, 100, 1.50892611196, 181.26666915279645 0.3875602383542184 0.0669447337475363 31.010465524290343
0, 101, 1.52806331031, 180.95892876295972 0.5909579867043386 0.018968107637543887 30.045820462535065
0, 102, 1.53604293798, 312.56441352945126 1.8275531400424165 0.08011635445893694 13.62680652379446
0, 103, 1.54213096494, 116.64422014022496 0.8753714084198893 0.09100877682366557 8.69593390295339
0, 104, 1.54616097447, 193.32846273348147 0.898903721230902 0.004345902896693488 8.542019401383971
0, 105, 1.56322850478, 104.33345243893297 0.8119575067499718 0.05892483802776685 14.260283907901483
0, 106, 1.59003232118, 211.61501503638053 1.0994624096226562 0.09431067093123438 26.15155705697417
0, 107, 1.59789718339, 200.37860054154993 0.9572069565505068 0.08420164938828942 27.956997066802984
0, 108, 1.60647363954, 178.99719052893184 0.32839481604054765 0.08317295863524232 33.751006686362096
0, 109, 1.61075425599, 261.0918192439555 1.3025770182302303 0.03684560853486779 28.084880301467383
0, 110, 1.6294759137, 209.5784095220333 1.1368986004331143 0.0036092886021995008 38.64993689821784
0, 111, 1.63617632262, 322.7452563243488 1.8420893692121247 0.027234888573371266 19.82804147140241
0, 112, 1.63715587985, 204.5754124491113 0.6549698930971685 0.08485800108612174 33.03539998900298
0, 113, 1.64127969166, 244.85676394828022 0.754570729756816 0.08797834682178048 33.74876164355571
0, 114, 1.64741985348, 262.3205679814628 0.9145275290670547 0.09138542796867483 3.1092535324192148
0, 115, 1.64941338538, 230.98203947073955 1.240557439465565 0.0346791443406485 29.37161391463314
0, 116, 1.65746123071, 331.32803887723503 1.1822038107429984 0.031203843829141244 33.620628903000814
0, 117, 1.68519683539, 286.5620523213976 1.2652514544191138 0.04001774159633145 30.637220401650072
0, 118, 1.69468687062, 248.12411038221552 0.5619117078088254 0.07665964610708026 37.76625269681353
0, 119, 1.69743914648, 257.01185401748495 1.6800263523184769 0.07869413857589155 20.593139077830273
0, 120, 1.70142126059, 338.35174252531255 1.262253868769685 0.027859547073568705 34.229102137861574
0, 121, 1.70644140265, 328.16633092399667 1.7600439925028812 0.08956309494805134 19.13697945800312
0, 122, 1.72052164052, 161.71090780020143 1.7221274206161599 0.014300733918412701 24.896611698266877
0, 123, 1.72184547956, 334.6659963926329 1.7550657152526563 0.03922214981728275 22.541769183283538
0, 124, 1.73282245606, 188.13534946240293 1.2836404330112614 0.08519030017644778 25.609058033505455
0, 125, 1.73539931971, 145.485286044908 1.9186188266938213 0.009607519555722444 22.347559349077745
0, 126, 1.73721741995, 253.73261222263187 1.1547792681085183 0.04738076938332639 31.99326756987236
0, 127, 1.7372630395, 151.60236940598173 1.0145490726354676 0.022648545278490376 29.667168873815964
0, 128, 1.74572794913, 290.3026470795694 1.7489742105705184 0.043544908264644105 22.984961592556793
0, 129, 1.74716213736, 142.49220688385964 0.22898735351138802 0.0770508551080899 30.02799724577865
0, 130, 1.76034923791, 218.65969701615367 0.623115045874894 0.03548621664838849 37.59096605792973
0, 131, 1.77444120241, 227.95060633668209 0.41462950882001726 0.03318632296512364 39.31005009269913
0, 132, 1.81027765665, 142.7572361953746 1.9152786358077323 0.05497642731901932 16.03532219341436
0, 133, 1.81462133706, 311.46036999369363 1.6701531044914952 0.06805906183625017 24.72953548409662
0, 134, 1.82554046584, 195.0772323272825 0.9440584816647066 0.054921405609387464 33.2825137291471
0, 135, 1.82739618555, 264.86720409078225 1.7547804778436091 0.04892146544625686 24.58842694914309
0, 136, 1.84232315459, 174.12112092255808 0.513488622519541 0.044968022016719136 34.75409525220858
0, 137, 1.84345233528, 151.2428714567403 1.5778474542013756 0.09382650576943452 21.543760347095134
0, 138, 1.84442782285, 343.7896142412554 1.8108585458769988 0.08084780699144781 22.408015247510704
0, 139, 1.88674226366, 148.81969341013672 1.1544846093144707 0.010380728887727975 37.174822590962066
0, 140, 1.89369386028, 262.09323308223134 1.3709201854301967 0.04169858475618652 33.873839030141085
0, 141, 1.90603462487, 285.70648185939416 1.1653489418832865 0.04508819139934209 37.595997001709094
0, 142, 1.90976957065, 339.4906195365594 1.8273163117376434 0.018190539065411095 32.703209969632184
0, 143, 1.91262292069, 188.11778084850056 1.2801637446259755 0.09387283490531889 30.08808334525314
0, 144, 1.91526557313, 278.71663422985813 1.3895929516230006 0.04453615761915049 34.251722874768234
0, 145, 1.92357722511, 303.8236370425868 1.8021888388529943 0.09509770676263406 24.766125879899754
0, 146, 1.93881454405, 255.53421873685093 1.5866053360895536 0.022740092810683357 36.347295964189925
0, 147, 1.93972782257, 145.84691007261517 0.24344076483988383 0.09430850805521958 36.961778369207444
0, 148, 1.96081073389, 146.33882907210122 1.6801751245272987 0.05434807802877504 23.720145153529952
0, 149, 1.96481742476, 187.03149055588347 1.8553910113032452 0.015934980996977623 32.50287594625682
0, 150, 1.9854467944, 174.17883177453191 1.509336501948145 0.016615036773220262 37.039639821353184
0, 151, 1.99149624363, 315.9053566943725 1.5829442792227577 0.09760729827832323 30.78857067782747
0, 152, 1.99181483256, 178.57660842671254 1.1971425681856138 0.047947357475644485 33.76127454737981
0, 153, 1.99435227534, 313.73538385151625 1.8140058787729965 0.08003652340520527 27.356241926915793
0, 154, 1.99629771299, 148.22617300805982 1.4634226728893391 0.06629793211426818 27.1185709509478
0, 155, 2.00216258854, 194.537879545061 1.7212207487489115 0.023831146756115973 33.05526962560164
0, 156, 2.01632880279, 154.25702405857658 0.9887170177895407 0.07022694525640825 33.39323395285768
0, 157, 2.03625219998, 134.91415202329037 1.121190453217785 0.06696703056288107 30.073339329764977
0, 158, 2.03971273915, 228.11167676529112 1.9998567722429712 0.016065292006110798 34.921024206793895
0, 159, 2.07264372195, 272.7562111430635 0.24803957375201385 0.013815534228736782 37.119949852547236
0, 160, 2.07808846677, 137.87035630350775 1.6532668335888099 0.00935376186379061 39.02264106149603
0, 161, 2.11566359104, 227.4727704822535 0.7327864984828899 0.07682929387605797 4.343487626105027
0, 162, 2.11960940001, 146.84816980339377 1.5013217533766732 0.05623546146339295 30.417356591266223
0, 163, 2.15069925497, 195.59188508183752 1.3721173050809048 0.06814002249122945 36.89149684001135
0, 164, 2.15276116367, 221.841659172578 0.851013545597376 0.03207925637394409 1.7632582624603554
0, 165, 2.18959342741, 134.26345789058425 0.7199550831179763 0.0666142858847301 36.58031489864147
0, 166, 2.23431507685, 168.63129017805184 1.66581752048377 0.07783768273301667 33.83879022587516
0, 167, 2.23778678382, 241.38820103784727 1.9409847073918662 0.0797833348308733 33.58402219991135
0, 168, 2.2581492617, 232.278610271276 1.7831430620011532 0.09065512994526004 36.280477922642866
0, 169, 2.31708311052, 294.82276250244 0.6867983434315652 0.0881898221912476 4.47535717927235
0, 170, 2.33885015934, 133.0384032661139 1.2561962928531878 0.046188510024424735 37.83049237897389
0, 171, 2.3994682477, 317.43429906326924 0.34985139462156245 0.026044246813033467 12.695582987617701
0, 172, 2.41561934691, 282.4258470331125 0.5043310581686378 0.006686047351028413 24.059563643715435
0, 173, 2.42774800847, 115.55064444758935 1.886752920491255 0.025428337154621117 36.23073136120527
0, 174, 2.47091725064, 130.41572616052565 1.8600873559097308 0.07438730341707073 36.473380024299054
0, 175, 2.52228482862, 311.21835778196385 0.8133742177180602 0.02054870797021571 1.1069515653057682
0, 176, 2.63225921213, 102.78724646609821 1.0608828000054293 0.045658169006137964 39.90204826980534
0, 177, 2.69772818112, 308.3731110883682 0.7838257400190798 0.0032530132304488205 1.800415194860966
0, 178, 2.74605762718, 267.4170630387368 0.6295330171764455 0.09599174116332404 3.890689208011168
0, 179, 2.82869634358, 183.8502019353313 0.3042218277760689 0.02634950903501493 13.445390098646023
0, 180, 3.26637481716, 180.90586226478447 0.23332213655616918 0.049856005995473296 12.361410603055646
0, 181, 3.28637200878, 207.88825578694838 0.29722578145169126 0.008664347761044999 29.975538268112523
0, 182, 3.31109823793, 243.72618315924328 0.21304940401156855 0.05412652234498321 11.837533589927153
0, 183, 3.53071168996, 231.31218408574625 0.12550420148194807 0.08936751251088954 13.094603493368382
0, 184, 3.6608100655, 175.97855379376733 0.6656524942782102 0.0037604147195350436 22.740582646791857
0, 185, 3.7467408847, 125.82274740316545 0.5417174700508183 0.0400140987375148 4.230081891274863
0, 186, 4.04093475801, 311.51926010401 0.1232692119320235 0.07665932909701322 11.828035450451537
0, 187, 4.07599391508, 250.3718819817944 0.3252449396365555 0.012599527896050157 9.715351933393672
0, 188, 4.36898606087, 139.5606539907561 0.16490354118424708 0.012048485662077413 36.30398124907084
0, 189, 4.40954940711, 309.8134064658962 0.46031043313326614 0.003430006548973852 35.18037854999817
0, 190, 4.68841382267, 317.84519793379775 0.2974612520450387 0.0531691605056999 6.2573179071084715
0, 191, 5.29010781494, 225.48439926844893 0.45034201258259177 0.01233309740502514 1.632623545934444
0, 192, 5.4661185264, 247.7026628246072 0.34498452985595546 0.04265136160676167 3.6271568493992854
0, 193, 6.02397160335, 330.43633877983643 0.48353691035906565 0.0018755510405409571 13.713219061020679
0, 194, 6.37530957733, 105.41164650394698 0.2912423714886615 0.0056648518288801575 34.6850582056514
0, 195, 7.11784176878, 194.26125671969658 0.2762321092357778 0.0048036259603145065 38.68866805505365
0, 196, 8.78545209999, 244.1530583373662 0.13699639861779928 0.03919838455130825 4.986897288723576
0, 197, 9.06989807647, 328.80099324419564 0.15413235014314236 0.07054114976780816 3.885623825490774
0, 198, 9.82218672029, 283.8338454927678 0.10617869299360155 0.005096628759705535 29.95623362925809
0, 199, 10.2925267872, 270.2672829220675 0.2130518671154001 0.02993854658077373 1.190312607513303
1, 0, 0.481868658118, 236.99177776198835 1.0171247492547262 0.012945308048938703 13.494798183994332
1, 1, 0.492291616353, 221.72626266441588 0.95319131843636 0.015617608180315845 12.886476780224585
1, 2, 0.516906201102, 221.81470159593584 0.9325344895282478 0.022929883162288472 12.713293118644144
1, 3, 0.525067821003, 210.88292847796782 0.9069652239614189 0.01538773307929278 15.015294547623741
1, 4, 0.530925799982, 206.72718603429917 0.9998923028637903 0.011946317886078882 13.436884325902936
1, 5, 0.531256705997, 221.54877357060653 1.0492183778341118 0.01396159199321049 10.309929571172853
1, 6, 0.544091649444, 245.62029164809604 0.9304811708579416 0.029554237863586574 12.596808948890944
1, 7, 0.54673269214, 292.07013928470644 0.9021656346227285 0.014858517699214672 14.841299540904183
1, 8, 0.547598373201, 262.68226293065993 0.964109970094351 0.03164151137276601 13.025780702201963
1, 9, 0.553273165271, 229.41571543888304 1.1799594729349938 0.008388453361029174 9.387177986031345
1, 10, 0.565298969703, 220.83759684775347 0.7807443231044328 0.027340216252812067 15.875919513309183
1, 11, 0.565681884813, 262.302649807591 1.0204104078114267 0.018913646830348265 10.314961057233003
1, 12, 0.566570016675, 273.48939614006804 0.6608730591887693 0.04024438813691416 18.929306780599703
1, 13, 0.569118006221, 257.6232365246724 1.1666274284424019 0.015406493966913098 12.687755094711745
1, 14, 0.569705719132, 249.05813958045914 1.092143904439029 0.024052471993020554 9.586362920827613
1, 15, 0.573813461143, 253.86946135598967 0.9497271178465593 0.018356972363280516 11.267394636292336
1, 16, 0.574258414788, 268.3714707602951 0.9887548018361829 0.030140165338413558 11.406461910290744
1, 17, 0.578533114355, 247.54932769881918 0.8965386389668436 0.015081726325690437 12.92929254664424
1, 18, 0.582591487747, 315.43319289075293 0.9833810787329794 0.02248256048251439 12.35826589961373
1, 19, 0.591008198705, 220.58901801341256 0.9848158939622644 0.011901107427927937 11.458882993620247
1, 20, 0.593433968205, 221.72147089128367 0.8541206163921736 0.024103771676544067 13.021633036863273
1, 21, 0.597209882019, 216.93917859933396 0.9565201047732472 0.017956710652087902 10.921537045058336
1, 22, 0.598695322053, 208.80711522781428 1.0319125200335362 0.028855325282027375 11.297340497592689
1, 23, 0.60705049924, 296.51923054038923 0.9539561464703531 0.016365913842773045 11.843931906046462
1, 24, 0.609521233379, 223.427044486296 0.9982896387278014 0.03443836269677561 12.483822477876132
1, 25, 0.613481466674, 234.12481618434848 0.9867754491556127 0.009614669170823632 13.946571280867802
1, 26, 0.61460559077, 194.58875086471622 0.8337470044344488 0.020544897025878604 14.862181497920231
1, 27, 0.616583124928, 229.21755427361956 0.9756829136551868 0.02929917009471581 15.2501320831865
1, 28, 0.618747103126, 195.06627820864713 0.9779159897613002 0.01080082211607367 14.06386535708197
1, 29, 0.620308490618, 212.93784580129136 0.8956760044386409 0.015244007946001076 12.579649515501934
1, 30, 0.622089923356, 224.79113928520434 1.0239861508529027 0.0258754432057273 9.542812957159951
1, 31, 0.623116817646, 334.9533255356672 0.9018348091675424 0.015132345576736895 17.008997384927028
1, 32, 0.623130004961, 179.27489417476988 0.912176123825316 0.018804431471011566 13.584109997796821
1, 33, 0.637487062485, 232.5801804806678 0.9917750788664147 0.038368867650082676 11.019053022781097
1, 34, 0.640872905159, 259.9327023469366 0.9766670457300632 0.02600200053005818 9.994280894029886
1, 35, 0.644962354559, 222.04239310497923 1.0498831282950913 0.03490009718835335 9.829025869936066
1, 36, 0.648054878582, 219.37560924393026 1.253716665603458 0.0059783959795519205 12.478884779535468
1, 37, 0.661629610418, 255.7344879776763 1.0645128104358426 0.008766700850322984 16.104994533638198
1, 38, 0.682943073864, 211.44769639560926 0.9520027610770805 0.011613030904104371 11.29502274684021
1, 39, 0.683995793485, 218.9334970225496 0.9095708095737658 0.01832499637645323 10.892757311713396
1, 40, 0.685009291089, 246.49095715782664 0.7318619137295471 0.018220725475470167 15.499624077571017
1, 41, 0.686177345506, 212.55474897613152 1.0041506275868208 0.01749753692134004 17.465412756772377
1, 42, 0.707688616893, 178.80838542930883 1.3641969011053117 0.014893338399961702 7.708666672245953
1, 43, 0.710188634011, 238.72828999204202 0.8292107426859577 0.051651879734190026 13.235511673924195
1, 44, 0.719441337271, 308.43300347129775 0.6836391731192224 0.015809430476880833 21.36540135614044
1, 45, 0.721604114985, 231.21570611903422 0.8591266581237124 0.026434231080561223 11.236265367476724
1, 46, 0.730826914889, 264.48057282551474 1.4448096416367218 0.01475632241602419 7.077868582470437
1, 47, 0.737662299427, 225.11107696881967 0.8882927475410303 0.058888189954341225 12.77631724824315
1, 48, 0.739566381122, 172.00447623784714 1.097165687300605 0.01762178601555906 7.765589523686237
1, 49, 0.740430306005, 211.93878518970837 0.8839593632176067 0.05313624699117756 13.268932282672578
1, 50, 0.742285579196, 206.3453781260394 0.8440707748485541 0.04374848502702243 13.052979000666696
1, 51, 0.749735298782, 232.28107102872102 0.9976267165704625 0.04821332336377379 9.219005446473837
1, 52, 0.753464400893, 202.5965598870108 1.0148465398844746 0.050645491857579585 12.082210482671723
1, 53, 0.7584566268, 220.87825903006012 0.9049732160969509 0.03882913864133123 17.244125426401737
1, 54, 0.76182003272, 311.9142458812447 1.3989864644239554 0.011407594246276888 5.891592264804166
1, 55, 0.762019692786, 231.99392797819556 1.354271201972893 0.04856056224378633 5.439620998359793
1, 56, 0.762842682758, 214.57060370345533 1.507830455395848 0.017696153517375704 2.7312000214725423
1, 57, 0.765248126851, 213.04198375282687 1.2063939465621905 0.0040454614163562335 12.520953599295746
1, 58, 0.767503659643, 227.47328348974276 0.9401435022189023 0.01266425684907932 10.046636174710397
1, 59, 0.770294320193, 179.06080766051377 1.1917010494988447 0.013473842014340633 14.405845825214024
1, 60, 0.782514741524, 241.97677322358928 1.1572855377109177 0.018582603234637955 16.976961826174424
1, 61, 0.783805475054, 201.79871569063505 1.1015455707245883 0.0429364433595795 12.5676442333215
1, 62, 0.786089643011, 219.11548578775037 0.9492002641902901 0.018420669141247577 20.078033504953
1, 63, 0.791886535426, 226.0602463429292 0.999546930268846 0.029279384468839195 17.78027844708675
1, 64, 0.79472420038, 159.40627534323568 0.964100220477029 0.01791323191322273 10.602755963413257
1, 65, 0.795339864936, 213.06075838748222 0.9669138073259391 0.01553240542437604 20.05795684868536
1, 66, 0.798434882595, 235.96285319553803 0.9459339193737888 0.09460219692978267 13.286336584959287
1, 67, 0.807870004835, 234.10235784646798 1.1675823772647629 0.039007866221804285 13.543401202228353
1, 68, 0.809959157605, 235.10495679743462 1.085250614954878 0.021842783708501408 18.139278085138095
1, 69, 0.811524375392, 270.087683937487 1.0791277704289686 0.03798398851813636 16.238689658307997
1, 70, 0.820624039981, 209.8551563467463 0.8722035463605603 0.018725824474474 10.487986098486653
1, 71, 0.824032321767, 245.6773102816408 1.150994190568687 0.01599712550293198 18.53790762579155
1, 72, 0.826709418245, 218.2750182772585 1.259947044073495 0.028048834754549102 13.006201962967525
1, 73, 0.829112716963, 204.9009590673381 1.0141270782488485 0.06613047865110398 8.977880345573066
1, 74, 0.830090377578, 218.75215398629103 0.811745555626503 0.05243559729114056 12.072184306452426
1, 75, 0.831685348857, 255.76858898548298 0.9537228930234168 0.0136308082192113 22.51828847004115
1, 76, 0.838143808521, 237.76430275760603 1.067021943204221 0.0325145455318789 17.16850258695874
1, 77, 0.840313724251, 228.8771489357197 0.9703206739328024 0.08149592126635034 9.331242877767961
1, 78, 0.846856338552, 266.08424788953846 1.1941713162092567 0.049782635612797166 13.025637325313426
1, 79, 0.850556252311, 204.04193221960142 0.8433059213305982 0.015552229092725328 11.47769109231085
1, 80, 0.853000128684, 243.2458816515039 1.3849528038364392 0.0402713331268413 9.446949028707696
1, 81, 0.856685482437, 173.4670002993559 1.280594052105014 0.0249509926399145 11.240707690220257
1, 82, 0.879964536754, 240.79789116152608 0.6921178944781927 0.02454302523906861 13.508183590411036
1, 83, 0.880043697035, 243.38356443460745 0.9816439831608509 0.09524235128395359 15.379980217947319
1, 84, 0.880386191241, 215.62952429160248 0.9795455735283439 0.06881120877390147 15.495899696546541
1, 85, 0.880493136066, 204.85750285915984 1.3372483309596566 0.04388225743739922 9.994841104997969
1, 86, 0.887864164339, 230.87518402008126 1.571214050926572 0.02718176574454705 6.63042641287545
1, 87, 0.892134785298, 268.78140127828715 1.6357980272311452 0.0 7.143597385571678
1, 88, 0.900647187936, 205.75379892954254 0.8309575150595215 0.013864893428241999 22.149849534140984
1, 89, 0.914763777157, 224.05054170917606 1.1682937501888255 0.03807226940338459 15.373124266961119
1, 90, 0.915745362372, 218.10064599324 1.3223323617421239 0.017272469290666496 1.284924442287855
