generation, id, fitness, candidate
0, 0, 0.520077960988, 0.7715723619180439 1.4530941635760009 -368.43623731485314
0, 1, 0.530578297025, 0.9232179536615001 1.123955161981745 -308.07151143408254
0, 2, 0.626079983714, 0.5430651998700617 2.4685350592056636 -270.8460049865374
0, 3, 0.647697925025, 0.9110502930632 0.7254429936982234 -340.5430075563578
0, 4, 0.687645017358, 0.970792081564063 0.18963884028360845 -168.76727605277358
0, 5, 0.702991089865, 0.630750928350511 0.12963504747922272 -130.7594910506404
0, 6, 0.714969792324, 0.9877606467619927 0.8725047736429561 -207.28045240790598
0, 7, 0.718693849807, 0.6221929970804838 1.1730212731743643 -311.3253948332746
0, 8, 0.737752140695, 0.8563828350806859 0.22032833513249273 -239.38792793423892
0, 9, 0.741163904745, 0.7121084112519436 2.365374605810576 -300.59051696896546
0, 10, 0.769714992144, 0.097081206123657 1.912858113889131 -41.45062593940139
0, 11, 0.783633674993, 0.10041226932019964 0.6633787055837326 -29.410277811635467
0, 12, 0.831627959633, 0.5617319414699161 0.04658455527138017 -154.9293569868147
0, 13, 0.925515792642, 0.6619912960030034 -0.8928840415531276 -8.04447575385683
0, 14, 0.937840521491, 0.6382304258503716 3.836917030775737 -391.94463226428667
0, 15, 0.960807095786, 0.18629128300705478 1.7332295170040526 -47.904418507953324
0, 16, 0.973785706954, 0.4948450184602986 1.2266103012864278 -82.31337804556887
0, 17, 0.999472873429, 0.1320211021709875 4.811442852817917 -158.56460704103145
0, 18, 1.0045879403, 0.7543456852267407 -1.055675717880268 -27.108581953071166
0, 19, 1.04347437694, 0.5908141118994168 3.524002394946251 -304.6734113437005
0, 20, 1.08578167876, 0.20597111022537729 5.579726566826981 -196.57059979869285
0, 21, 1.10136750165, 0.7772789493281311 0.7174843764078718 -40.29194143274623
0, 22, 1.11342030499, 0.1889821455353371 1.050857503467058 -115.46598254467091
0, 23, 1.11451707864, 0.4565650811550668 4.959285909809395 -349.2029395098274
0, 24, 1.14456751325, 0.9382247945942903 -0.6700064634115135 -192.93219959076794
0, 25, 1.1472311265, 0.019207151507173337 12.035644944264533 -64.36832537913386
0, 26, 1.16465919348, 0.6345682890759691 1.7675408724673982 -115.23658099253583
0, 27, 1.16801450891, 0.09388749550537212 4.680739705298013 -125.82672677522123
0, 28, 1.16846347896, 0.554492428023413 -0.4529582012535043 -148.50691795984474
0, 29, 1.18464595141, 0.08506814013032837 1.9630629995302202 -76.6317234635132
0, 30, 1.28731175769, 0.5127825300851336 -1.4497423017318778 -28.577429936256976
0, 31, 1.36071672923, 0.5448763204267469 2.3807922861058612 -108.09956623165618
0, 32, 1.40744174429, 0.8878421540595967 -0.9692866790296755 -175.14534640971374
0, 33, 1.41308888957, 0.945840593305579 3.1839718976932616 -294.0295628876373
0, 34, 1.52076297529, 0.01700428660004183 8.54242855027099 -3.741543191780636
0, 35, 1.55886033673, 0.6378842556832592 -1.5805358019078213 -60.6710906325477
0, 36, 1.70249246835, 0.9626325090985192 3.590745429206059 -239.91411195656048
0, 37, 1.74304738378, 0.39222232833575243 2.718705555411484 -36.25919181126369
0, 38, 1.81029703649, 0.5082452393027164 5.809817948384751 -286.14861992998493
0, 39, 1.85133113428, 0.9674879254862275 -1.2974206905141044 -204.2748742481618
0, 40, 1.93911344244, 0.09677910630018416 7.5240615631884875 -61.84435321275038
0, 41, 2.01238731828, 0.8451916984517008 5.85055170504295 -391.0763140397083
0, 42, 2.11690813067, 0.4657553710258958 6.678170787832091 -249.15018726386563
0, 43, 2.16554886694, 0.06473104961724141 11.347993778119307 -66.18975616194331
0, 44, 2.17839676493, 0.5831127917970079 4.828906193818494 -128.40458076977785
0, 45, 2.19139830591, 0.9750642993391253 3.826181300807063 -63.17615411907934
0, 46, 2.24674125677, 0.986016759834276 3.5662290185919083 -5.79624576402631
0, 47, 2.25040972296, 0.7221503597619238 4.508088076553284 -96.65649084356272
0, 48, 2.34728189512, 0.20843569780106475 4.662071848551504 -9.351592514792173
0, 49, 2.35309310636, 0.475623448346325 8.666659678891794 -350.9149714331565
0, 50, 2.40915011977, 0.9558164689470864 -0.8988411454795466 -365.4641173594961
0, 51, 2.42376323328, 0.6522577735332785 5.463316058195806 -124.19456299641735
0, 52, 2.4408703126, 0.11547040780321216 8.544203403138615 -57.51240521779954
0, 53, 2.46706766217, 0.2762195635818814 10.082064510217416 -241.1717880454673
0, 54, 2.47133968301, 0.2927112338010076 7.383997344924385 -120.27308052551916
0, 55, 2.48713566714, 0.5849729063762523 5.274230892218242 -68.85880629860867
0, 56, 2.52828665926, 0.38239905689530496 8.123736736305435 -202.48590855976008
0, 57, 2.54849873773, 0.45236370631059597 7.673567655830704 -197.8137342351308
0, 58, 2.56195191045, 0.9435505879793876 6.717526047953067 -272.97315373841826
0, 59, 2.56396578917, 0.4393464327103628 5.098981150565054 -17.37129913664171
0, 60, 2.56838020739, 0.6579530172483109 7.68865130539581 -285.631979195589
0, 61, 2.57353510654, 0.7129584538951008 5.084502432278677 -40.79379543988614
0, 62, 2.58035742424, 0.6007416489847494 5.832144138563022 -93.14311719972233
0, 63, 2.59948865784, 0.8649406912697108 7.412690459432815 -329.9055621081182
0, 64, 2.64600053514, 0.9825655409551791 6.065728141981465 -157.82236292770511
0, 65, 2.6570238279, 0.39019415058745044 9.551532293538477 -262.8886730870704
0, 66, 2.7771062785, 0.5669366941178487 9.484052513017343 -323.8269408537883
0, 67, 2.78311401762, 0.2990324014302044 10.796203518928042 -224.6216258152163
0, 68, 2.86935592468, 0.8478490906634669 7.456687861014368 -183.80083825224474
0, 69, 2.90478870425, 0.428234870670294 11.091298893931036 -303.42051422011934
0, 70, 2.90903938033, 0.8681739544102683 6.810365948769869 -85.0320349927087
0, 71, 2.9202278714, 0.031121125912950798 17.72644978422627 -14.48852468629076
0, 72, 2.951023738, 0.7782606611173531 6.4213596254628715 -18.931083137218025
0, 73, 2.95606390719, 0.7497278601817648 9.357964542659335 -327.8412528466451
0, 74, 2.9713754366, 0.5657757905841065 10.590679211544536 -331.3012728647177
0, 75, 3.01112602667, 0.12339304450201205 16.38460313653435 -166.78125153253453
0, 76, 3.01226378759, 0.7461891194993295 10.323599921182291 -387.00194075314084
0, 77, 3.02675888521, 0.5674024192422443 9.255723867965386 -202.10795477184118
0, 78, 3.04114341375, 0.9591050456142812 8.871903186738363 -286.94565379470737
0, 79, 3.04830763305, 0.499193455613259 11.722027344402925 -345.6073360028198
0, 80, 3.14564318562, 0.18834224713352077 10.308140523489799 -57.00730987708539
0, 81, 3.15893530106, 0.8555866963509874 7.794864544587412 -47.60245950351049
0, 82, 3.17489198403, 0.9458804680658363 7.549329826383065 -22.35143662472825
0, 83, 3.1776781526, 0.9680562271154546 7.841152384958654 -63.068336091443314
0, 84, 3.19063659156, 0.44312654657239425 13.406592841560446 -372.49855180957036
0, 85, 3.21083690932, 0.09997420193363238 19.430291991176066 -157.16261248512723
0, 86, 3.21786890211, 0.5991709096523232 8.370687998168846 -50.14787706101697
0, 87, 3.26349098893, 0.4319063145808746 10.199647532016034 -128.77144569101955
0, 88, 3.27038354267, 0.3200531976118085 13.523214154606311 -240.01474844751937
0, 89, 3.28346126236, 0.30649087524399476 12.349347081927839 -169.68679160284034
0, 90, 3.2979137979, 0.9530608158193824 9.790812953848256 -213.7454643650237
0, 91, 3.3294488458, 0.9362002212641833 8.796348809948928 -59.63398632627576
0, 92, 3.33687948519, 0.7724237582261486 9.362589935084124 -106.0170394629796
0, 93, 3.34357749004, 0.943760582809859 11.126846771192703 -343.64203310489836
0, 94, 3.39433908848, 0.5172849367241398 13.98129602492535 -362.2290316547033
0, 95, 3.39545505929, 0.9222054484689156 11.829920390531424 -376.9900639165707
0, 96, 3.4234960307, 0.6046535517237387 13.219858358661874 -350.02761856889146
0, 97, 3.4872419802, 0.6559528894941484 13.929113459506649 -398.1240550636567
0, 98, 3.49234431216, 0.31365524182149485 17.677454020383923 -355.0315519794599
0, 99, 3.53535920498, 0.2321780780751561 13.79422817016069 -110.15534214395666
0, 100, 3.53688448454, 0.38154172805933184 10.490441818174833 -33.173676386282125
0, 101, 3.56617048349, 0.8977030660056786 12.063991874501603 -254.29798106481547
0, 102, 3.57056348729, 0.34699415602215566 18.335053623217345 -398.62017329498434
0, 103, 3.57927883087, 0.3201306305478909 14.096170410568746 -160.88321993928204
0, 104, 3.58372734152, 0.3468325691701133 18.351968848955245 -392.98212210095556
0, 105, 3.59558056158, 0.45764597522280326 10.492075353337158 -19.84823431206013
0, 106, 3.62477324939, 0.2937840854696798 18.318176927425732 -311.736016385069
0, 107, 3.62497045964, 0.38001769836211885 16.106427616677234 -281.2472024250966
0, 108, 3.64275254441, 0.919442669973476 10.447037188704439 -19.389999331665422
0, 109, 3.68698374448, 0.423000897422504 17.86755502125233 -396.16793055805755
0, 110, 3.68793090733, 0.47448375173549295 10.886639326443413 -11.464209225755155
0, 111, 3.71674045639, 0.6522871546281014 12.240854987463049 -122.68950031820185
0, 112, 3.72465881162, 0.6054893237668929 13.002196559624586 -164.17363955920598
0, 113, 3.76474407122, 0.5671892776226999 14.739549174541512 -259.03555549851905
0, 114, 3.78386410982, 0.5533168682804146 13.21194691423431 -114.96275254252657
0, 115, 3.92970432661, 0.49105288993521623 14.774359833584747 -131.12808511746857
0, 116, 4.06491833104, 0.46614760421421175 19.139540286129602 -289.1762494491651
0, 117, 4.09444877779, 0.2458943546053567 15.42121914154658 -21.23925609502237
0, 118, 4.10030661877, 0.7150226735706324 15.852469700680096 -150.4307443257234
0, 119, 4.16062363387, 0.31614277435987814 18.127471868072263 -114.08063642441692
0, 120, 4.20403377629, 0.4420436557037244 19.64095290279341 -212.7426323736711
0, 121, 4.24447701001, 0.27101688062877216 19.51213603603924 -104.66413791108721
0, 122, 4.39919833365, 0.888576657827156 -3.272621613214681 -58.17023956961174
0, 123, 4.45104849297, 0.5139916279018641 19.45451462835932 -72.65330114498778
0, 124, 4.46811098684, 0.3024637906280636 18.806867331904456 -11.278821874491769
0, 125, 5.75827726089, 0.769653957024544 -3.777671287360236 -30.30623905411096
0, 126, inf, 0.3945100975847883 -4.074093107826319 -175.76660714736096
0, 127, inf, 0.8352939165023987 18.090710987626643 -277.96405637251013
0, 128, inf, 0.9795737071457503 -2.6872008925897872 -360.52309829814624
0, 129, inf, 0.048098077733080724 8.165698948471327 -299.1933507862529
0, 130, inf, 0.1955863631996272 11.93842854948226 -375.45011699716474
0, 131, inf, 0.4719203330052335 -4.558699441779652 -337.7095173626569
0, 132, inf, 0.2225482152184044 3.2300885902693715 -342.23196469595797
0, 133, inf, 0.9661279394763753 13.99067358339839 -398.1046625634934
0, 134, inf, 0.8501345778598741 19.560000078950264 -228.8756857268289
0, 135, inf, 0.30744004554604154 -3.7437258203478163 -164.00285481745865
0, 136, inf, 0.8722072136678606 15.797329358088987 -103.61336158397762
0, 137, inf, 0.1933780109039055 9.578784056814136 -328.7861984561585
0, 138, inf, 0.6174667842049397 -0.15420075242846654 -358.7417391590734
0, 139, inf, 0.8647961306030452 16.001575298535684 -299.37584722299414
0, 140, inf, 0.34701001441002044 2.0902448452015125 -278.2689122585728
0, 141, inf, 0.10459670395810927 -3.3074977451337344 -139.81727885909402
0, 142, inf, 0.3059568091007424 -3.8520657093405255 -117.11035003115921
0, 143, inf, 0.4180832401784641 5.570344639374433 -360.26299624811065
0, 144, inf, 0.8245063168282767 16.45221247945204 -323.8978765623943
0, 145, inf, 0.593083771898214 -3.708829262885367 -273.42313234820335
0, 146, inf, 0.12439326172939713 3.3378237321805972 -336.6184981717009
0, 147, inf, 0.15486850098434446 3.988831673954925 -352.05859180337023
0, 148, inf, 0.6341261194009661 -3.5030673117953945 -256.6355306908284
0, 149, inf, 0.9450215106366143 -2.5175675369995556 -395.4117426917949
0, 150, inf, 0.7684988740751826 -4.267874360649075 -307.59276841507767
0, 151, inf, 0.08971253358826659 -0.26199461091899323 -103.02918391032614
0, 152, inf, 0.48279198108904786 -2.3690641647008412 -330.82323576903013
0, 153, inf, 0.6934649795386888 -4.801211188842065 -28.866693510037123
0, 154, inf, 0.7239529993650304 19.319856552993123 -71.38373604351426
0, 155, inf, 0.8246899912805743 15.092123186504125 -276.5901589813924
0, 156, inf, 0.38535692657322784 0.035518442028921626 -391.7215805223684
0, 157, inf, 0.0947200020061505 6.858672017696726 -239.27599858919982
0, 158, inf, 0.2082012557098829 7.114346141487879 -316.0392465640757
0, 159, inf, 0.10056481635741499 -4.794229104881457 -251.47378321223712
0, 160, inf, 0.619157066748734 18.58768793647115 -220.5431024008202
0, 161, inf, 0.4074030068973996 7.1192976564131225 -390.6277462028814
0, 162, inf, 0.3781151288826302 -1.9959730131304738 -305.21201909744195
0, 163, inf, 0.279584230427148 4.563872550447638 -399.9615334324928
0, 164, inf, 0.4041958004420503 -2.504489803991043 -178.85073248147472
0, 165, inf, 0.08594075539011936 11.512064827953278 -256.17967557171914
0, 166, inf, 0.12425973099028798 7.196280905284478 -287.0428059041231
0, 167, inf, 0.7397181729364811 19.56285048811315 -199.03909920146296
0, 168, inf, 0.013439502372712298 5.758112985385168 -251.88202938009434
0, 169, inf, 0.11589679608888392 13.492703495111439 -247.417589277326
0, 170, inf, 0.9365994261033125 14.183359151671123 -101.94763510137773
0, 171, inf, 0.09276775776941715 6.098373336479749 -179.66853276931357
0, 172, inf, 0.9951724422068294 -4.254980325861361 -330.9287494747856
0, 173, inf, 0.2716975605635399 1.8532206116594354 -279.8961778244183
0, 174, inf, 0.9961492745774857 17.67479754742532 -12.369419170555261
0, 175, inf, 0.7347768265883203 -4.163591909917892 -395.77295675343566
0, 176, inf, 0.9251007960068368 14.187507027614558 -69.26289551521779
0, 177, inf, 0.15737098037962916 14.17006424936148 -352.8567841401654
0, 178, inf, 0.19642502937269357 10.033155644041187 -327.8616798146409
0, 179, inf, 0.051540452690587935 10.542544018196033 -250.7940666925662
0, 180, inf, 0.7607659812033485 18.287559917925815 -301.3220567901459
0, 181, inf, 0.10344331789287742 19.32391616679588 -303.57404176104296
0, 182, inf, 0.043649390326936044 -2.8034457434631577 -335.0173644566999
0, 183, inf, 0.0898466488436036 14.862870284167595 -236.72784123914744
0, 184, inf, 0.10358538529959815 1.5225377335879964 -389.36507792492836
0, 185, inf, 0.700445229293348 19.538865336220862 -345.29240467945124
0, 186, inf, 0.9843040095256951 16.844193083899878 -284.0904832418713
0, 187, inf, 0.28016276266661877 -4.950616390975741 -47.679576566158914
0, 188, inf, 0.8505026472898544 -4.7739885214993185 -333.6509449374235
0, 189, inf, 0.8121421824892574 -4.659309330709911 -176.85542071441972
0, 190, inf, 0.00016432020813783588 18.26666839340036 -372.9380160866139
0, 191, inf, 0.6070728171999086 19.723046817317755 -345.97886000026693
0, 192, inf, 0.428385219381885 -2.211815820456579 -366.8469224466171
0, 193, inf, 0.5488392193171302 -4.849592448758839 -330.10927345730875
0, 194, inf, 0.1845518179446377 13.06273997989716 -290.5241669682872
0, 195, inf, 0.8199825210525763 14.992325173294724 -133.56735684144525
0, 196, inf, 0.2347419144337659 3.8537508850553728 -289.36261596788586
0, 197, inf, 0.7890237511774811 19.831970910845182 -64.58146884596738
0, 198, inf, 0.9995232084174536 17.58131711681656 -398.79857181626
0, 199, inf, 0.16490233122094722 5.957643589645979 -346.90338754322846
1, 0, 0.45177942355, 0.7907115209385049 1.8437621920354905 -400
1, 1, 0.452147362035, 0.7184230670666153 2.1890366101960232 -400
1, 2, 0.455134399584, 0.717517462713257 1.9402059679836645 -367.6836710611704
1, 3, 0.460055013436, 0.6713286635621412 1.9199112680368202 -345.8633001501851
1, 4, 0.462789368733, 0.6876205513114781 1.8070939615149912 -346.8393080401605
1, 5, 0.463291070028, 0.7139032103513198 1.7386003296081434 -343.0505778607683
1, 6, 0.463649219198, 0.8876884423232823 1.67729573078711 -396.84253140300206
1, 7, 0.469908215915, 0.7631388246614544 2.212286583967586 -400
1, 8, 0.473738789434, 0.6358610115181689 1.960130141145454 -350.22649713421663
1, 9, 0.474293053969, 0.876814614324886 1.7511293838720814 -390.1075884203957
1, 10, 0.47496359195, 0.9000230414819114 1.4170208848899648 -378.67601562386824
1, 11, 0.485051666971, 0.6846870502700427 1.709203404584664 -352.8416213720139
1, 12, 0.485285209812, 0.7698507719905614 2.260935474999923 -400
1, 13, 0.485917450959, 0.7499623325419633 1.68239586380394 -384.8343019615827
1, 14, 0.491395480255, 0.783055606527638 1.51736943406529 -323.16760632419386
1, 15, 0.496296443135, 0.7524087327105189 1.407412791650298 -297.562157462983
1, 16, 0.50644441932, 0.8019169585825859 1.1952786970706732 -308.48155237061127
1, 17, 0.506954869299, 0.8816617717785316 1.973743809591042 -400
1, 18, 0.520077960988, 0.7715723619180439 1.4530941635760009 -368.43623731485314
1, 19, 0.563514890448, 0.7124921118785075 2.45313594413134 -364.7674333896571
1, 20, 0.587522584786, 0.6650522472027018 0.8718780665433332 -191.62621935456286
1, 21, 0.627882240301, 0.7724207115433837 1.7991742845231435 -291.542781611032
1, 22, 0.636512956825, 0.978967146235751 2.0120072423634676 -389.7378747819359
1, 23, 0.660039889267, 0.767498291128499 1.1884079425091292 -370.49611082831365
1, 24, 0.681291265102, 0.825813668642269 1.0369624639337713 -378.0189548421444
1, 25, 0.734907889302, 0.35235913046651257 3.4163579723113813 -229.78494143476215
1, 26, 0.758382209841, 0.8493126236562557 0.1881733251294433 -238.78254490530946
1, 27, 0.764865637634, 0.4941359794154936 3.5371720854733173 -315.12435080402486
1, 28, 0.775722972412, 0.6706023183997251 0.9798342925572792 -320.45311671747766
1, 29, 0.780248702028, 0.7600459548041343 1.9940309863377497 -264.63869004861436
1, 30, 0.794509460127, 0.7518752545358705 0.9405975316299937 -356.5414645811226
1, 31, 0.839376741893, 0.7992442943572683 -0.06765170541253074 -200.08412487384646
1, 32, 0.847473196196, 0.7052417870992767 3.3601916188074927 -395.8597306790912
1, 33, 0.852361442023, 0.4928658627370385 -0.10864238349463218 -120.03994562395712
1, 34, 0.853268302992, 0.9286773313983544 1.4528170968999783 -223.93059081814738
1, 35, 0.861949152764, 0.9660821843464082 -0.16980880214431782 -225.44181004278377
1, 36, 0.864715315638, 0.7477895304945102 0.8448119580611024 -354.72035677002526
1, 37, 0.876091950316, 0.7797940909825729 0.25728744462338504 -267.2170217597256
1, 38, 0.895719305018, 0.7276016001578565 0.30296400331523277 -261.6592558503745
1, 39, 0.898466401941, 0.7835730940103366 2.4976477361650735 -299.118596138345
1, 40, 0.898813117429, 0.844614228641281 0.5596006382269332 -356.94008309149353
1, 41, 0.909057798935, 0.7737124495282901 0.6312709694517142 -341.6559160066712
1, 42, 0.920620664811, 0.9119925183554504 1.7362485269002663 -234.3565944995739
1, 43, 0.932946590679, 0.9166573001962173 0.3979790155234362 -363.6089915619102
1, 44, 0.963499745677, 0.7051022866520135 3.667600553183055 -400
1, 45, 0.963568579161, 0.6229218562399245 0.8384525413514723 -312.6348930744019
1, 46, 0.979979016657, 0.7175212975571541 2.907386588500695 -309.12555810115634
1, 47, 0.988173752694, 1 1.0179873417213825 -128.23796428879842
1, 48, 0.991004307245, 0.7469848335590745 3.217096451707736 -355.1934565749703
1, 49, 1.04512353508, 0.7097717774647098 2.909074218310068 -288.58546671336535
1, 50, 1.06983514754, 0.795666389040372 0.37663978772605944 -341.21371793167833
1, 51, 1.09909638563, 0.611624800887738 4.261045644034612 -380.1919697131143
1, 52, 1.10075298832, 0.7665486093372934 1.0136326987516728 -69.05613397998832
